,frame,xcoord,ycoord,brand,conf
1335,71090,199,255,Asics,0.9129085540771484
1336,71090,199,255,Asics,0.8875517845153809
1337,71090,128,181,Adidas,0.989088773727417
1338,71100,199,255,Asics,0.956427812576294
1339,71100,205,109,Adidas,0.8255955576896667
1340,71110,199,255,Asics,0.8051241636276245
1341,71110,128,181,Adidas,0.9921475648880005
1342,71120,199,255,Asics,0.970862090587616
1343,71120,128,181,Adidas,0.9177837371826172
1344,71120,77,68,Asics,0.9676223397254944
1345,71130,49,67,Asics,0.9070038199424744
1346,71140,76,254,Asics,0.8901956081390381
1347,71150,222,124,Nike,0.9726199507713318
1348,71160,155,112,Nike,0.986128568649292
1349,71170,199,255,Asics,0.974287748336792
1350,71170,199,255,Asics,0.851357102394104
1351,71170,199,255,Asics,0.8119597434997559
1352,71170,324,249,Asics,0.8072062730789185
1353,71170,120,109,Nike,0.9970048666000366
1354,71180,199,255,Asics,0.9571893811225891
1355,71180,73,110,Nike,0.9943268895149231
1356,71190,128,182,Adidas,0.9867539405822754
1357,71210,199,255,Asics,0.8738971948623657
1358,71210,199,255,Asics,0.8571434020996094
1359,71210,127,181,Adidas,0.9989055395126343
1360,71210,127,181,Adidas,0.889458179473877
1361,71220,199,255,Asics,0.8414517045021057
1362,71220,128,182,Adidas,0.8571757674217224
1363,71230,199,255,Asics,0.9397013187408447
1364,71230,199,255,Asics,0.911379337310791
1365,71230,199,255,Asics,0.8543523550033569
1366,71230,128,181,Adidas,0.9029898643493652
1367,71240,199,255,Asics,0.9623373746871948
1368,71240,128,182,Adidas,0.997875452041626
1369,71250,199,255,Asics,0.8174136877059937
1370,71250,199,255,Asics,0.8116185069084167
1371,71250,127,181,Adidas,0.9954158067703247
1372,71260,199,255,Asics,0.8155405521392822
1373,71270,199,255,Asics,0.8290733695030212
1374,71270,128,182,Adidas,0.8797746896743774
1375,71280,199,255,Asics,0.9594651460647583
1376,71280,128,182,Adidas,0.9510024785995483
1377,71280,128,182,Asics,0.8599703311920166
1378,71290,128,181,Adidas,0.8173549175262451
1379,71300,199,255,Asics,0.9620488882064819
1380,71300,199,255,Asics,0.8153568506240845
1381,71300,127,181,Adidas,0.8117597699165344
1382,71310,199,255,Asics,0.8095065355300903
1383,71310,127,181,Adidas,0.9778380990028381
1384,71310,127,181,Adidas,0.8610208034515381
1385,71320,199,255,Asics,0.9880139827728271
1386,71320,199,255,Asics,0.9116479158401489
1387,71320,199,255,Asics,0.8952875137329102
1388,71320,199,255,Asics,0.8330492973327637
1389,71320,199,255,Asics,0.8137778639793396
1390,71320,430,130,Asics,0.853276252746582
1391,71330,199,255,Asics,0.8991296291351318
1392,71330,176,173,Nike,0.8259177207946777
1393,71340,199,255,Asics,0.952895998954773
1394,71340,199,255,Asics,0.8715487718582153
1395,71350,199,255,Asics,0.9239383935928345
1396,71350,199,255,Asics,0.8483086824417114
1397,71350,467,239,Asics,0.9003256559371948
1398,71360,199,255,Asics,0.9961246252059937
1399,71360,199,255,Asics,0.878142237663269
1400,71360,199,255,Asics,0.8407617211341858
1401,71370,199,255,Asics,0.9432407021522522
1402,71370,199,255,Asics,0.8643513321876526
1403,71380,199,255,Asics,0.9472459554672241
1404,71380,199,255,Asics,0.8868049383163452
1405,71380,199,255,Asics,0.819149911403656
1406,71380,128,181,Adidas,0.9212584495544434
1407,71390,199,255,Asics,0.902314305305481
1408,71390,128,181,Adidas,0.9957901239395142
1409,71400,199,255,Asics,0.9477965831756592
1410,71400,199,255,Asics,0.8273183107376099
1411,71410,199,255,Asics,0.9390329122543335
1412,71410,199,255,Asics,0.8085414171218872
1413,71410,128,181,Adidas,0.9847685098648071
1414,71420,199,255,Asics,0.869329571723938
1415,71420,199,255,Asics,0.8643157482147217
1416,71430,199,255,Asics,0.9387145042419434
1417,71430,199,255,Asics,0.9294312000274658
1418,71430,199,255,Asics,0.9074994921684265
1419,71430,467,239,Asics,0.8089032173156738
1420,71440,199,255,Asics,0.9049034714698792
1421,71450,199,255,Asics,0.9364986419677734
1422,71450,199,255,Asics,0.8893146514892578
1423,71450,467,239,Asics,0.8168460130691528
1424,71470,199,255,Asics,0.9689698219299316
1425,71470,128,181,Adidas,0.990482747554779
1426,71480,199,255,Asics,0.8449827432632446
1427,71480,199,255,Asics,0.8285586833953857
1428,71480,199,255,Asics,0.8253792524337769
1429,71490,278,140,Adidas,0.8486964702606201
1430,71500,199,255,Asics,0.9453200101852417
1431,71500,199,255,Asics,0.8017370700836182
1432,71510,199,255,Asics,0.9586910009384155
1433,71510,199,255,Asics,0.8950101733207703
1434,71510,20,108,Adidas,0.8394347429275513
1435,71520,199,255,Asics,0.9566131830215454
1436,71530,393,83,Asics,0.9805642366409302
1437,71540,199,255,Asics,0.8202736377716064
1438,71540,183,105,Asics,0.9128875732421875
1439,71550,375,86,Nike,0.8691897988319397
1440,71550,201,111,Nike,0.9996667504310608
1441,71560,199,255,Asics,0.9510871171951294
1442,71560,199,255,Asics,0.8410812616348267
1443,71560,199,255,Asics,0.8148739337921143
1444,71570,199,255,Asics,0.9727404117584229
1445,71570,199,255,Asics,0.9312450885772705
1446,71570,128,181,Adidas,0.8580265045166016
1447,72340,323,249,Asics,0.8907953500747681
1448,72340,387,109,Nike,0.9653323292732239
1449,72340,276,91,Nike,0.9978260397911072
1450,72870,199,255,Asics,0.9628133773803711
1451,72870,199,255,Asics,0.8872000575065613
1452,72870,420,87,Asics,0.9861377477645874
1453,72880,322,90,NB,0.830044686794281
1454,72890,430,130,Asics,0.870113730430603
1455,73420,390,101,Adidas,0.9793287515640259
1456,73420,390,101,Asics,0.9666996002197266
1457,73420,390,101,Adidas,0.8536272048950195
1458,73430,323,249,Asics,0.85042405128479
1459,73430,398,89,Nike,0.9835469722747803
1460,73440,310,85,NB,0.953516960144043
1461,73450,149,79,NB,0.9997730255126953
1462,73460,135,108,Asics,0.8707650899887085
1463,73480,324,249,Asics,0.8876099586486816
1464,73540,363,101,Asics,0.8465656042098999
1465,73550,228,105,Nike,0.8425204753875732
1466,73570,467,237,Asics,0.825852632522583
1467,73580,466,237,Asics,0.9326341152191162
1468,75490,350,140,Nike,0.9468905925750732
1469,75490,350,140,NB,0.810772180557251
1470,75510,325,250,Asics,0.8428782224655151
1471,75530,324,250,Asics,0.8155941367149353
1472,75560,78,70,Asics,0.9837194681167603
1473,75570,324,250,Asics,0.8136798739433289
1474,75570,111,73,NB,0.9933397769927979
1475,75570,111,73,NB,0.9511764645576477
1476,75570,111,73,Asics,0.8709633946418762
1477,75580,156,74,Asics,0.9970663785934448
1478,75580,156,74,Asics,0.8019527792930603
1479,75590,211,107,Nike,0.9623241424560547
1480,75590,211,107,Adidas,0.9371031522750854
1481,75600,467,237,Asics,0.9138611555099487
1482,75600,295,80,NB,0.9754493832588196
1483,75600,295,80,Adidas,0.9550965428352356
1484,75610,324,250,Asics,0.8561818599700928
1485,75610,467,237,Asics,0.8714696168899536
1486,75610,378,81,Asics,0.9929656386375427
1487,75610,378,81,Nike,0.8970987796783447
1488,75620,470,237,Asics,0.930578351020813
1489,75620,400,83,Asics,0.9984219074249268
1490,75630,324,250,Asics,0.8161163330078125
1491,75630,461,82,Asics,0.9234083890914917
1492,75660,142,108,Asics,0.8556736707687378
1493,75670,69,104,Asics,0.8263691663742065
1494,76800,474,237,Nike,0.8897029161453247
1495,76810,305,82,Asics,0.9607921838760376
1496,76820,324,250,Asics,0.9288501143455505
1497,76820,181,78,Asics,0.9989041686058044
1498,76830,46,74,Nike,0.8118265867233276
1499,77370,398,140,Adidas,0.9777075052261353
1500,77390,252,108,Adidas,0.961532711982727
1501,77400,324,249,Asics,0.896891176700592
1502,77400,324,249,Asics,0.8124182224273682
1503,77410,324,249,Asics,0.821479320526123
1504,77430,324,250,Asics,0.9571101069450378
1505,77430,58,73,NB,0.9892843961715698
1506,78060,301,94,Adidas,0.8956925868988037
1507,78070,42,92,Asics,0.8943650722503662
1508,78070,42,92,Asics,0.8261086940765381
1509,78510,314,140,NB,0.9998815059661865
1510,78510,314,140,NB,0.9993937015533447
1511,78520,324,249,Asics,0.9206632375717163
1512,78930,428,80,Nike,0.9998247623443604
1513,78940,223,74,Nike,0.9539440274238586
1514,78950,17,87,Nike,0.996145486831665
1515,79010,199,74,Asics,0.9765534400939941
1516,79090,342,79,NB,0.9275095462799072
1517,79100,314,140,NB,0.8858476877212524
1518,79110,355,110,Nike,0.9979465007781982
1519,79120,218,107,Nike,0.9963272213935852
1520,79120,218,107,NB,0.8510849475860596
1521,79130,269,107,Nike,0.9330243468284607
1522,79520,129,179,Nike,0.9311259388923645
1523,79530,348,90,Asics,0.8008405566215515
1524,79920,26,63,Nike,0.9373029470443726
1525,79960,209,67,Nike,0.9316843748092651
1526,79990,387,71,Nike,0.9378113746643066
1527,80000,325,250,Asics,0.8274105787277222
1528,80000,454,69,Nike,0.9999932646751404
1529,80510,469,176,Asics,0.9190821051597595
1530,80530,361,101,Asics,0.8358314037322998
1531,80550,252,89,Nike,0.816540002822876
1532,80550,252,89,Asics,0.8006521463394165
1533,80560,126,91,Asics,0.8364388942718506
1534,80570,91,87,Asics,0.815834105014801
1535,80570,91,87,NB,0.8141860961914062
1536,80590,29,76,Nike,0.9469464421272278
1537,80590,29,76,Nike,0.9010695219039917
1538,80940,465,199,Asics,0.8087960481643677
1539,80950,199,256,Asics,0.997970461845398
1540,80950,199,256,Asics,0.8180626630783081
1541,80960,442,92,Adidas,0.9658834934234619
1542,80970,286,108,Adidas,0.9986363649368286
1543,80980,156,108,Adidas,0.9977121949195862
1544,80990,324,250,Asics,0.9129900932312012
1545,80990,178,76,Adidas,0.9979540109634399
1546,81000,324,250,Asics,0.8991243839263916
1547,81000,59,74,Adidas,0.9825468063354492
1548,81010,325,250,Asics,0.9642394781112671
1549,81760,75,86,NB,0.8892573118209839
1550,82230,324,249,Asics,0.9151309132575989
1551,82300,14,30,Nike,0.9165868759155273
1552,82320,324,249,Asics,0.8558191061019897
1553,82320,324,42,Nike,0.9902397394180298
1554,82360,324,249,Asics,0.8225682973861694
1555,82380,324,249,Asics,0.9524571895599365
1556,82470,324,250,Asics,0.8006970286369324
1557,83010,471,130,Asics,0.9461579322814941
1558,83010,471,130,Asics,0.8973875045776367
1559,83010,471,130,Nike,0.8093646764755249
1560,83030,324,249,Asics,0.9674029350280762
1561,83290,324,249,Asics,0.8369182348251343
1562,83290,451,81,Nike,0.9207539558410645
1563,83310,324,249,Asics,0.9490814208984375
1564,83360,73,81,Nike,0.9996554255485535
1565,83370,29,77,Nike,0.9588475227355957
1566,83910,476,237,Asics,0.9809873104095459
1567,83910,264,140,Nike,0.9998631477355957
1568,84250,262,82,Adidas,0.900277853012085
1569,84350,417,138,Nike,0.9999921321868896
1570,84350,417,138,Nike,0.9996129274368286
1571,84370,324,250,Asics,0.8291599750518799
1572,84370,145,108,Asics,0.8680092096328735
1573,84380,323,250,Asics,0.9517076015472412
1574,84380,60,95,NB,0.9481370449066162
1575,84650,438,103,Nike,0.9721024036407471
1576,84670,189,49,Nike,0.9990649223327637
1577,84680,82,49,Asics,0.8996837139129639
1578,84810,324,250,Asics,0.976488471031189
1579,85040,354,95,NB,0.9990639686584473
1580,85040,61,62,Adidas,0.9981507062911987
1581,85050,150,86,NB,0.8984627723693848
1582,85050,150,86,Asics,0.824001669883728
1583,85060,101,77,NB,0.9880355596542358
1584,85060,101,77,NB,0.8102023601531982
1585,85600,323,250,NB,0.9611402153968811
1586,85600,427,140,Nike,0.9256199598312378
1587,85630,169,109,Asics,0.866337776184082
1588,85640,418,82,Adidas,0.8551528453826904
1589,85650,414,82,Adidas,0.996220588684082
1590,85660,29,83,Nike,0.9273337721824646
1591,85670,205,74,Adidas,0.9655961990356445
1592,85690,58,71,Nike,0.9712702631950378
1593,85950,324,249,Asics,0.814315915107727
1594,85950,477,234,Asics,0.930139422416687
1595,85950,418,96,NB,0.9887511134147644
1596,85960,290,93,NB,0.9998998641967773
1597,85970,124,86,NB,0.9859297275543213
1598,85970,124,86,Nike,0.8032239675521851
1599,85990,264,77,NB,0.9751176834106445
1600,85990,264,77,Nike,0.9622322916984558
1601,86000,163,72,Nike,0.8270269632339478
1602,86640,445,140,Adidas,0.9944267868995667
1603,86640,445,140,NB,0.9845162630081177
1604,86650,330,88,NB,0.9257349967956543
1605,86660,173,83,Adidas,0.9544879198074341
1606,86660,173,83,Nike,0.895900547504425
1607,86850,323,249,NB,0.802819550037384
1608,86850,274,106,NB,0.9996299743652344
1609,86850,274,106,Adidas,0.9737622737884521
1610,86860,119,102,NB,0.9573782682418823
1611,86940,129,71,Nike,0.9980025291442871
1612,86940,129,71,Asics,0.9420406818389893
1613,86950,267,73,Asics,0.8454828262329102
1614,87520,57,68,NB,0.9798630475997925
1615,87560,323,250,Asics,0.8935173749923706
1616,87560,306,80,Nike,0.9995532035827637
1617,87560,306,80,Nike,0.9951411485671997
1618,87730,101,92,Nike,0.9924396872520447
1619,87730,101,92,Asics,0.9919112920761108
1620,88060,324,250,Nike,0.8448160886764526
1621,88060,344,106,Adidas,0.9862583875656128
1622,88080,324,250,Asics,0.8515854477882385
1623,88160,301,97,Asics,0.9836546182632446
1624,88170,178,96,Asics,0.8549174070358276
1625,88170,178,96,Asics,0.8501580953598022
1626,88180,70,104,NB,0.997580885887146
1627,88290,199,255,Asics,0.9389230012893677
1628,88290,199,255,Asics,0.8860087394714355
1629,88290,364,140,Adidas,0.9878568649291992
1630,88300,198,255,Asics,0.9358847141265869
1631,88300,198,255,Asics,0.906230092048645
1632,88300,198,255,Asics,0.903562068939209
1633,88300,306,140,Adidas,0.9991655349731445
1634,88300,306,140,Nike,0.976410984992981
1635,88300,306,140,Nike,0.8714800477027893
1636,88310,199,256,Asics,0.8720788955688477
1637,88310,199,256,Asics,0.8312203288078308
1638,88310,150,108,Nike,0.9806095957756042
1639,88320,199,256,Asics,0.8065500259399414
1640,88320,199,256,Nike,0.8046169281005859
1641,88320,113,108,Nike,0.9600568413734436
1642,88320,113,108,Nike,0.9205873012542725
1643,88330,199,256,Asics,0.970782995223999
1644,88330,199,256,Asics,0.9607560038566589
1645,88330,199,256,Nike,0.8340011835098267
1646,88330,149,144,Nike,0.9936184883117676
1647,88330,54,104,Nike,0.9998314380645752
1648,89000,301,137,Nike,0.9640036821365356
1649,89010,324,250,Asics,0.8492292761802673
1650,89010,158,107,NB,0.9731590151786804
1651,89020,323,249,Nike,0.8595731258392334
1652,89660,428,99,Asics,0.9998118877410889
1653,89670,341,98,Asics,0.9927188754081726
1654,89680,227,91,Asics,0.9969878792762756
1655,89690,373,90,Nike,0.9954366683959961
1656,89690,147,86,Nike,0.8452202677726746
1657,89700,98,85,NB,0.9800896644592285
1658,89700,98,85,Asics,0.9265374541282654
1659,89700,98,85,Asics,0.920137882232666
1660,89700,98,85,Nike,0.9186112880706787
1661,89710,27,79,Asics,0.8705145120620728
1662,89790,397,140,NB,0.9546434283256531
1663,89800,198,108,NB,0.9911637306213379
1664,89800,198,108,Adidas,0.9833246469497681
1665,89800,198,108,Nike,0.9385801553726196
1666,89800,198,108,Asics,0.8777399659156799
1667,89810,54,95,Nike,0.9087757468223572
1668,89810,54,95,Asics,0.882199764251709
1669,89820,471,236,Asics,0.923931360244751
1670,89850,470,63,Asics,0.8253962397575378
1671,89950,324,249,Asics,0.8853271007537842
1672,89990,193,61,Nike,0.8452844619750977
1673,90040,129,179,Asics,0.856612503528595
1674,90060,188,107,Asics,0.9186516404151917
1675,90110,23,145,Asics,0.838924765586853
1676,90120,48,105,Asics,0.8608953952789307
1677,90130,441,93,Asics,0.8625537157058716
1678,90140,231,114,Asics,0.9285528659820557
1679,90140,231,114,Asics,0.8962575197219849
1680,90140,231,114,Nike,0.8625246286392212
1681,90150,323,70,Nike,0.8781609535217285
1682,90150,194,114,Nike,0.893940806388855
1683,90160,260,126,Asics,0.9959525465965271
1684,90170,215,127,Nike,0.996484637260437
1685,90170,215,127,Asics,0.9854096174240112
1686,90170,215,127,Adidas,0.9651802182197571
1687,90180,453,261,Asics,0.9356770515441895
1688,90180,345,140,Asics,0.8497350215911865
1689,90180,345,140,Nike,0.8079472184181213
1690,90180,66,78,Nike,0.9639183282852173
1691,90190,115,106,NB,0.9756335020065308
1692,90200,456,261,Asics,0.8560807704925537
1693,90200,456,261,Asics,0.855486273765564
1694,90260,463,255,Asics,0.9211422801017761
1695,90270,324,250,Asics,0.8659349679946899
1696,90280,439,63,Nike,0.990835428237915
1697,90290,324,250,Asics,0.8130417466163635
1698,90290,103,62,Nike,0.9998965859413147
1699,90300,481,84,Adidas,0.8871651887893677
1700,90310,269,63,Nike,0.9638553857803345
1701,90320,334,63,Asics,0.928977370262146
1702,90330,324,250,Asics,0.8141085505485535
1703,90330,254,30,Nike,0.8746768832206726
1704,90340,456,261,Asics,0.8998830318450928
1705,90340,456,261,Nike,0.8553839921951294
1706,90340,456,261,Nike,0.847888708114624
1707,90340,287,63,Adidas,0.8014059066772461
1708,90350,456,261,Asics,0.9070678353309631
1709,90350,456,261,Asics,0.8362853527069092
1710,90360,282,62,Adidas,0.9904220104217529
1711,90370,471,255,Asics,0.869225800037384
1712,90370,281,64,Adidas,0.8877007365226746
1713,90380,149,177,Asics,0.9162248373031616
1714,90390,77,58,Nike,0.9950932264328003
1715,90400,9,76,Asics,0.9799954891204834
1716,90410,149,177,Nike,0.908157467842102
1717,90410,149,177,Asics,0.8814161419868469
1718,90410,260,86,Adidas,0.8144777417182922
1719,90410,382,78,Adidas,0.8988765478134155
1720,90410,131,64,Nike,0.9402403235435486
1721,90420,243,71,Nike,0.9994601607322693
1722,90420,243,71,Nike,0.9745110869407654
1723,90420,243,71,Nike,0.928661584854126
1724,90430,472,255,Asics,0.8554972410202026
1725,90430,373,94,Asics,0.8057578802108765
1726,90450,148,179,Asics,0.81163489818573
1727,90450,228,73,Adidas,0.9951057434082031
1728,90460,473,255,Nike,0.9572828412055969
1729,90460,473,255,Asics,0.9037762880325317
1730,90460,198,68,Nike,0.9995676279067993
1731,90460,198,68,Adidas,0.8194915652275085
1732,90650,107,63,Nike,0.8449335098266602
1733,90670,463,255,Asics,0.9523732662200928
1734,90670,463,255,Asics,0.8659730553627014
1735,90670,324,249,Asics,0.880890965461731
1736,90670,360,79,Nike,0.989046573638916
1737,90680,324,249,Asics,0.8204535841941833
1738,90680,130,71,NB,0.843895673751831
1739,90900,199,256,Asics,0.9021229147911072
1740,90900,199,256,Asics,0.834356427192688
1741,90900,199,256,Nike,0.8026324510574341
1742,90900,470,255,Asics,0.9849972724914551
1743,90900,470,255,Asics,0.8626412153244019
1744,90920,324,249,Asics,0.9698982238769531
1745,90940,462,255,Asics,0.8985997438430786
1746,90940,324,249,Asics,0.9268684387207031
1747,90960,324,249,Asics,0.881273627281189
1748,90970,463,255,Asics,0.8364356756210327
1749,91000,458,64,Nike,0.9624481797218323
